timestamp,zone,demand_type,demand_mw
2050-06-11 18:00,punta_arenas_centro,electricity,42.5413125
2050-06-11 19:00,punta_arenas_centro,electricity,42.91815625
2050-06-11 20:00,punta_arenas_centro,electricity,41.5355625
2050-06-11 21:00,punta_arenas_centro,electricity,39.5971875
2050-06-11 22:00,punta_arenas_centro,electricity,37.21209375
2050-06-11 23:00,punta_arenas_centro,electricity,34.6175625
2050-06-12 00:00,punta_arenas_centro,electricity,30.5484375
2050-06-12 01:00,punta_arenas_centro,electricity,27.0511875
2050-06-12 02:00,punta_arenas_centro,electricity,24.68578125
2050-06-12 03:00,punta_arenas_centro,electricity,23.68628125
2050-06-12 04:00,punta_arenas_centro,electricity,23.033875
2050-06-12 05:00,punta_arenas_centro,electricity,22.99365625
2050-06-12 06:00,punta_arenas_centro,electricity,25.37903125
2050-06-12 07:00,punta_arenas_centro,electricity,31.51734375
2050-06-12 08:00,punta_arenas_centro,electricity,36.42453125
2050-06-12 09:00,punta_arenas_centro,electricity,40.91009375
2050-06-12 10:00,punta_arenas_centro,electricity,42.15359375
2050-06-12 11:00,punta_arenas_centro,electricity,43.50184375
2050-06-12 12:00,punta_arenas_centro,electricity,43.4675625
2050-06-12 13:00,punta_arenas_centro,electricity,42.73553125
2050-06-12 14:00,punta_arenas_centro,electricity,42.27159375
2050-06-12 15:00,punta_arenas_centro,electricity,42.28921875
2050-06-12 16:00,punta_arenas_centro,electricity,42.19575
2050-06-12 17:00,punta_arenas_centro,electricity,39.41365625
2050-06-12 18:00,punta_arenas_centro,electricity,42.03459375
2050-06-12 19:00,punta_arenas_centro,electricity,42.30134375
2050-06-12 20:00,punta_arenas_centro,electricity,40.69815625
2050-06-12 21:00,punta_arenas_centro,electricity,38.87246875
2050-06-12 22:00,punta_arenas_centro,electricity,37.4089375
2050-06-12 23:00,punta_arenas_centro,electricity,33.9544375
2050-06-13 00:00,punta_arenas_centro,electricity,30.11934375
2050-06-13 01:00,punta_arenas_centro,electricity,26.6995
2050-06-13 02:00,punta_arenas_centro,electricity,24.36803125
2050-06-13 03:00,punta_arenas_centro,electricity,22.62534375
2050-06-13 04:00,punta_arenas_centro,electricity,22.069375
2050-06-13 05:00,punta_arenas_centro,electricity,22.09446875
2050-06-13 06:00,punta_arenas_centro,electricity,23.962875
2050-06-13 07:00,punta_arenas_centro,electricity,30.3958125
2050-06-13 08:00,punta_arenas_centro,electricity,35.091875
2050-06-13 09:00,punta_arenas_centro,electricity,39.52590625
2050-06-13 10:00,punta_arenas_centro,electricity,40.52996875
2050-06-13 11:00,punta_arenas_centro,electricity,43.07728125
2050-06-13 12:00,punta_arenas_centro,electricity,43.79009375
2050-06-13 13:00,punta_arenas_centro,electricity,41.48175
2050-06-13 14:00,punta_arenas_centro,electricity,41.30375
2050-06-13 15:00,punta_arenas_centro,electricity,42.04278125
2050-06-13 16:00,punta_arenas_centro,electricity,41.16409375
2050-06-13 17:00,punta_arenas_centro,electricity,38.70459375
2050-06-13 18:00,punta_arenas_centro,electricity,41.6515625
2050-06-13 19:00,punta_arenas_centro,electricity,41.97975
2050-06-13 20:00,punta_arenas_centro,electricity,40.78521875
2050-06-13 21:00,punta_arenas_centro,electricity,39.8771875
2050-06-13 22:00,punta_arenas_centro,electricity,37.72365625
2050-06-13 23:00,punta_arenas_centro,electricity,33.8208125
2050-06-14 00:00,punta_arenas_centro,electricity,30.4009375
2050-06-14 01:00,punta_arenas_centro,electricity,27.245
2050-06-14 02:00,punta_arenas_centro,electricity,25.167875
2050-06-14 03:00,punta_arenas_centro,electricity,23.77725
2050-06-14 04:00,punta_arenas_centro,electricity,23.117625
2050-06-14 05:00,punta_arenas_centro,electricity,23.20853125
2050-06-14 06:00,punta_arenas_centro,electricity,25.4455625
2050-06-14 07:00,punta_arenas_centro,electricity,30.57203125
2050-06-14 08:00,punta_arenas_centro,electricity,34.35909375
2050-06-14 09:00,punta_arenas_centro,electricity,39.39528125
2050-06-14 10:00,punta_arenas_centro,electricity,41.85790625
2050-06-14 11:00,punta_arenas_centro,electricity,40.98665625
2050-06-14 12:00,punta_arenas_centro,electricity,40.52225
2050-06-14 13:00,punta_arenas_centro,electricity,39.254875
2050-06-14 14:00,punta_arenas_centro,electricity,39.0804375
2050-06-14 15:00,punta_arenas_centro,electricity,39.610375
2050-06-14 16:00,punta_arenas_centro,electricity,38.8739375
2050-06-14 17:00,punta_arenas_centro,electricity,38.22725
2050-06-14 18:00,punta_arenas_centro,electricity,41.07525
2050-06-14 19:00,punta_arenas_centro,electricity,41.1651875
2050-06-14 20:00,punta_arenas_centro,electricity,39.6891875
2050-06-14 21:00,punta_arenas_centro,electricity,37.7735625
2050-06-14 22:00,punta_arenas_centro,electricity,35.690125
2050-06-14 23:00,punta_arenas_centro,electricity,33.490625
2050-06-15 00:00,punta_arenas_centro,electricity,30.3735
2050-06-15 01:00,punta_arenas_centro,electricity,27.02225
2050-06-15 02:00,punta_arenas_centro,electricity,24.3280625
2050-06-15 03:00,punta_arenas_centro,electricity,22.5614375
2050-06-15 04:00,punta_arenas_centro,electricity,21.481875
2050-06-15 05:00,punta_arenas_centro,electricity,22.0931875
2050-06-15 06:00,punta_arenas_centro,electricity,23.2669375
2050-06-15 07:00,punta_arenas_centro,electricity,24.0898125
2050-06-15 08:00,punta_arenas_centro,electricity,26.634375
2050-06-15 09:00,punta_arenas_centro,electricity,30.3581875
2050-06-15 10:00,punta_arenas_centro,electricity,32.9136875
2050-06-15 11:00,punta_arenas_centro,electricity,35.4466875
2050-06-15 12:00,punta_arenas_centro,electricity,37.1213125
2050-06-15 13:00,punta_arenas_centro,electricity,37.754875
2050-06-15 14:00,punta_arenas_centro,electricity,37.01675
2050-06-15 15:00,punta_arenas_centro,electricity,36.180625
2050-06-15 16:00,punta_arenas_centro,electricity,36.1683125
2050-06-15 17:00,punta_arenas_centro,electricity,36.2163125
2050-06-15 18:00,punta_arenas_centro,electricity,39.7144375
2050-06-15 19:00,punta_arenas_centro,electricity,40.4276875
2050-06-15 20:00,punta_arenas_centro,electricity,40.0495625
2050-06-15 21:00,punta_arenas_centro,electricity,38.4716875
2050-06-15 22:00,punta_arenas_centro,electricity,36.5171875
2050-06-15 23:00,punta_arenas_centro,electricity,34.349875
2050-06-16 00:00,punta_arenas_centro,electricity,31.69075
2050-06-16 01:00,punta_arenas_centro,electricity,28.9471875
2050-06-16 02:00,punta_arenas_centro,electricity,25.9424375
2050-06-16 03:00,punta_arenas_centro,electricity,23.5948125
2050-06-16 04:00,punta_arenas_centro,electricity,23.2931875
2050-06-16 05:00,punta_arenas_centro,electricity,22.3606875
2050-06-16 06:00,punta_arenas_centro,electricity,21.85775
2050-06-16 07:00,punta_arenas_centro,electricity,22.250625
2050-06-16 08:00,punta_arenas_centro,electricity,23.3720625
2050-06-16 09:00,punta_arenas_centro,electricity,25.84125
2050-06-16 10:00,punta_arenas_centro,electricity,27.6005625
2050-06-16 11:00,punta_arenas_centro,electricity,30.7866875
2050-06-16 12:00,punta_arenas_centro,electricity,32.704375
2050-06-16 13:00,punta_arenas_centro,electricity,34.3925
2050-06-16 14:00,punta_arenas_centro,electricity,34.5843125
2050-06-16 15:00,punta_arenas_centro,electricity,33.9349375
2050-06-16 16:00,punta_arenas_centro,electricity,34.018125
2050-06-16 17:00,punta_arenas_centro,electricity,33.8563125
2050-06-16 18:00,punta_arenas_centro,electricity,37.8524375
2050-06-16 19:00,punta_arenas_centro,electricity,39.537
2050-06-16 20:00,punta_arenas_centro,electricity,39.3593125
2050-06-16 21:00,punta_arenas_centro,electricity,38.929375
2050-06-16 22:00,punta_arenas_centro,electricity,37.36975
2050-06-16 23:00,punta_arenas_centro,electricity,33.857
2050-06-17 00:00,punta_arenas_centro,electricity,30.2635
2050-06-17 01:00,punta_arenas_centro,electricity,27.0856875
2050-06-17 02:00,punta_arenas_centro,electricity,24.6859375
2050-06-17 03:00,punta_arenas_centro,electricity,23.27625
2050-06-17 04:00,punta_arenas_centro,electricity,22.591
2050-06-17 05:00,punta_arenas_centro,electricity,22.579
2050-06-17 06:00,punta_arenas_centro,electricity,25.671875
2050-06-17 07:00,punta_arenas_centro,electricity,31.1721875
2050-06-17 08:00,punta_arenas_centro,electricity,34.8624375
2050-06-17 09:00,punta_arenas_centro,electricity,39.4950625
2050-06-17 10:00,punta_arenas_centro,electricity,40.85025
2050-06-17 11:00,punta_arenas_centro,electricity,41.951125
2050-06-17 12:00,punta_arenas_centro,electricity,42.47175
2050-06-17 13:00,punta_arenas_centro,electricity,42.70825
2050-06-17 14:00,punta_arenas_centro,electricity,41.722375
2050-06-17 15:00,punta_arenas_centro,electricity,41.6445625
2050-06-17 16:00,punta_arenas_centro,electricity,41.076
2050-06-17 17:00,punta_arenas_centro,electricity,40.3385625
2050-06-17 18:00,punta_arenas_centro,electricity,43.2636875
2050-06-17 19:00,punta_arenas_centro,electricity,43.8894375
2050-06-17 20:00,punta_arenas_centro,electricity,42.7225625
2050-06-17 21:00,punta_arenas_centro,electricity,40.5509375
2050-06-17 22:00,punta_arenas_centro,electricity,38.2801875
2050-06-17 23:00,punta_arenas_centro,electricity,34.9035
2050-06-18 00:00,punta_arenas_centro,electricity,31.409125
2050-06-18 01:00,punta_arenas_centro,electricity,27.586125
2050-06-18 02:00,punta_arenas_centro,electricity,24.9208125
2050-06-18 03:00,punta_arenas_centro,electricity,23.2838125
2050-06-18 04:00,punta_arenas_centro,electricity,22.56675
2050-06-18 05:00,punta_arenas_centro,electricity,22.8104375
2050-06-18 06:00,punta_arenas_centro,electricity,25.390625
2050-06-18 07:00,punta_arenas_centro,electricity,30.4323125
2050-06-18 08:00,punta_arenas_centro,electricity,34.2238125
2050-06-18 09:00,punta_arenas_centro,electricity,39.59525
2050-06-18 10:00,punta_arenas_centro,electricity,40.0275
2050-06-18 11:00,punta_arenas_centro,electricity,41.50175
2050-06-18 12:00,punta_arenas_centro,electricity,42.27
2050-06-18 13:00,punta_arenas_centro,electricity,41.969625
2050-06-18 14:00,punta_arenas_centro,electricity,41.0295625
2050-06-18 15:00,punta_arenas_centro,electricity,41.0954375
2050-06-18 16:00,punta_arenas_centro,electricity,40.53875
2050-06-18 17:00,punta_arenas_centro,electricity,40.322875
2050-06-18 18:00,punta_arenas_centro,electricity,43.303375
2050-06-18 19:00,punta_arenas_centro,electricity,42.9906875
2050-06-18 20:00,punta_arenas_centro,electricity,41.632375
2050-06-18 21:00,punta_arenas_centro,electricity,39.8609375
2050-06-18 22:00,punta_arenas_centro,electricity,37.6761875
2050-06-18 23:00,punta_arenas_centro,electricity,34.9855625
2050-06-19 00:00,punta_arenas_centro,electricity,31.6490625
2050-06-19 01:00,punta_arenas_centro,electricity,28.0910625
2050-06-19 02:00,punta_arenas_centro,electricity,25.4139375
2050-06-19 03:00,punta_arenas_centro,electricity,23.9278125
2050-06-19 04:00,punta_arenas_centro,electricity,23.2196875
2050-06-19 05:00,punta_arenas_centro,electricity,23.7599375
2050-06-19 06:00,punta_arenas_centro,electricity,25.3809375
2050-06-19 07:00,punta_arenas_centro,electricity,29.2076875
2050-06-19 08:00,punta_arenas_centro,electricity,34.3650625
2050-06-19 09:00,punta_arenas_centro,electricity,39.839875
2050-06-19 10:00,punta_arenas_centro,electricity,41.3468125
2050-06-19 11:00,punta_arenas_centro,electricity,43.592125
2050-06-19 12:00,punta_arenas_centro,electricity,44.39975
2050-06-19 13:00,punta_arenas_centro,electricity,44.4465
2050-06-19 14:00,punta_arenas_centro,electricity,43.439875
2050-06-19 15:00,punta_arenas_centro,electricity,43.322625
2050-06-19 16:00,punta_arenas_centro,electricity,42.286375
2050-06-19 17:00,punta_arenas_centro,electricity,41.041625
2050-06-19 18:00,punta_arenas_centro,electricity,43.898625
2050-06-19 19:00,punta_arenas_centro,electricity,43.9715625
2050-06-19 20:00,punta_arenas_centro,electricity,42.5760625
2050-06-19 21:00,punta_arenas_centro,electricity,40.8204375
2050-06-19 22:00,punta_arenas_centro,electricity,39.135125
2050-06-19 23:00,punta_arenas_centro,electricity,37.105375
2050-06-20 00:00,punta_arenas_centro,electricity,33.684
2050-06-20 01:00,punta_arenas_centro,electricity,30.501375
2050-06-20 02:00,punta_arenas_centro,electricity,27.5593125
2050-06-20 03:00,punta_arenas_centro,electricity,25.3676875
2050-06-20 04:00,punta_arenas_centro,electricity,24.2954375
2050-06-20 05:00,punta_arenas_centro,electricity,23.766375
2050-06-20 06:00,punta_arenas_centro,electricity,23.8118125
2050-06-20 07:00,punta_arenas_centro,electricity,24.4056875
2050-06-20 08:00,punta_arenas_centro,electricity,26.150375
2050-06-20 09:00,punta_arenas_centro,electricity,29.347625
2050-06-20 10:00,punta_arenas_centro,electricity,31.392
2050-06-20 11:00,punta_arenas_centro,electricity,34.623625
2050-06-20 12:00,punta_arenas_centro,electricity,36.7389375
2050-06-20 13:00,punta_arenas_centro,electricity,38.3173125
2050-06-20 14:00,punta_arenas_centro,electricity,38.1555625
2050-06-20 15:00,punta_arenas_centro,electricity,37.755625
2050-06-20 16:00,punta_arenas_centro,electricity,37.3895
2050-06-20 17:00,punta_arenas_centro,electricity,37.3479375
2050-06-20 18:00,punta_arenas_centro,electricity,41.069875
2050-06-20 19:00,punta_arenas_centro,electricity,42.2471875
2050-06-20 20:00,punta_arenas_centro,electricity,41.7938125
2050-06-20 21:00,punta_arenas_centro,electricity,40.8215625
2050-06-20 22:00,punta_arenas_centro,electricity,38.949125
2050-06-20 23:00,punta_arenas_centro,electricity,36.5249375
2050-06-21 00:00,punta_arenas_centro,electricity,33.0105625
2050-06-21 01:00,punta_arenas_centro,electricity,29.557125
2050-06-21 02:00,punta_arenas_centro,electricity,26.779125
2050-06-21 03:00,punta_arenas_centro,electricity,25.0429375
2050-06-21 04:00,punta_arenas_centro,electricity,24.1370625
2050-06-21 05:00,punta_arenas_centro,electricity,24.08325
2050-06-21 06:00,punta_arenas_centro,electricity,25.861875
2050-06-21 07:00,punta_arenas_centro,electricity,30.055625
2050-06-21 08:00,punta_arenas_centro,electricity,34.88975
2050-06-21 09:00,punta_arenas_centro,electricity,39.9835
2050-06-21 10:00,punta_arenas_centro,electricity,41.4899375
2050-06-21 11:00,punta_arenas_centro,electricity,43.15075
2050-06-21 12:00,punta_arenas_centro,electricity,43.6296875
2050-06-21 13:00,punta_arenas_centro,electricity,43.2305625
2050-06-21 14:00,punta_arenas_centro,electricity,42.5285
2050-06-21 15:00,punta_arenas_centro,electricity,42.227625
2050-06-21 16:00,punta_arenas_centro,electricity,42.066375
2050-06-21 17:00,punta_arenas_centro,electricity,40.649625
2050-06-21 18:00,punta_arenas_centro,electricity,43.93325
2050-06-21 19:00,punta_arenas_centro,electricity,44.76125
2050-06-21 20:00,punta_arenas_centro,electricity,43.568375
2050-06-21 21:00,punta_arenas_centro,electricity,41.695375
2050-06-21 22:00,punta_arenas_centro,electricity,39.714875
2050-06-21 23:00,punta_arenas_centro,electricity,37.6765
2050-06-22 00:00,punta_arenas_centro,electricity,34.652625
2050-06-22 01:00,punta_arenas_centro,electricity,31.128
2050-06-22 02:00,punta_arenas_centro,electricity,28.056375
2050-06-22 03:00,punta_arenas_centro,electricity,26.085625
2050-06-22 04:00,punta_arenas_centro,electricity,24.76
2050-06-22 05:00,punta_arenas_centro,electricity,24.462625
2050-06-22 06:00,punta_arenas_centro,electricity,24.5955
2050-06-22 07:00,punta_arenas_centro,electricity,25.71925
2050-06-22 08:00,punta_arenas_centro,electricity,28.657125
2050-06-22 09:00,punta_arenas_centro,electricity,33.043375
2050-06-22 10:00,punta_arenas_centro,electricity,35.885
2050-06-22 11:00,punta_arenas_centro,electricity,38.7205
2050-06-22 12:00,punta_arenas_centro,electricity,40.21075
2050-06-22 13:00,punta_arenas_centro,electricity,40.694375
2050-06-22 14:00,punta_arenas_centro,electricity,39.926
2050-06-22 15:00,punta_arenas_centro,electricity,39.378125
2050-06-22 16:00,punta_arenas_centro,electricity,38.5915
2050-06-22 17:00,punta_arenas_centro,electricity,38.291375
2050-06-22 18:00,punta_arenas_centro,electricity,41.543375
2050-06-22 19:00,punta_arenas_centro,electricity,42.3075
2050-06-22 20:00,punta_arenas_centro,electricity,41.472625
2050-06-22 21:00,punta_arenas_centro,electricity,40.038
2050-06-22 22:00,punta_arenas_centro,electricity,38.204125
2050-06-22 23:00,punta_arenas_centro,electricity,36.154375
2050-06-23 00:00,punta_arenas_centro,electricity,32.7915
2050-06-23 01:00,punta_arenas_centro,electricity,29.6705
2050-06-23 02:00,punta_arenas_centro,electricity,27.1865
2050-06-23 03:00,punta_arenas_centro,electricity,24.671125
2050-06-23 04:00,punta_arenas_centro,electricity,23.69525
2050-06-23 05:00,punta_arenas_centro,electricity,23.069375
2050-06-23 06:00,punta_arenas_centro,electricity,22.988875
2050-06-23 07:00,punta_arenas_centro,electricity,24.036375
2050-06-23 08:00,punta_arenas_centro,electricity,25.550125
2050-06-23 09:00,punta_arenas_centro,electricity,27.7695
2050-06-23 10:00,punta_arenas_centro,electricity,29.674875
2050-06-23 11:00,punta_arenas_centro,electricity,32.334875
2050-06-23 12:00,punta_arenas_centro,electricity,34.314
2050-06-23 13:00,punta_arenas_centro,electricity,36.19225
2050-06-23 14:00,punta_arenas_centro,electricity,36.455
2050-06-23 15:00,punta_arenas_centro,electricity,36.29375
2050-06-23 16:00,punta_arenas_centro,electricity,36.61725
2050-06-23 17:00,punta_arenas_centro,electricity,36.95425
2050-06-23 18:00,punta_arenas_centro,electricity,40.752625
2050-06-23 19:00,punta_arenas_centro,electricity,41.757375
2050-06-23 20:00,punta_arenas_centro,electricity,41.372125
2050-06-23 21:00,punta_arenas_centro,electricity,40.524625
2050-06-23 22:00,punta_arenas_centro,electricity,39.449375
2050-06-23 23:00,punta_arenas_centro,electricity,36.620625
2050-06-24 00:00,punta_arenas_centro,electricity,33.207875
2050-06-24 01:00,punta_arenas_centro,electricity,29.3245
2050-06-24 02:00,punta_arenas_centro,electricity,26.3865
2050-06-24 03:00,punta_arenas_centro,electricity,24.1095
2050-06-24 04:00,punta_arenas_centro,electricity,23.326
2050-06-24 05:00,punta_arenas_centro,electricity,23.58375
2050-06-24 06:00,punta_arenas_centro,electricity,24.461625
2050-06-24 07:00,punta_arenas_centro,electricity,28.292375
2050-06-24 08:00,punta_arenas_centro,electricity,33.460125
2050-06-24 09:00,punta_arenas_centro,electricity,38.5955
2050-06-24 10:00,punta_arenas_centro,electricity,40.325875
2050-06-24 11:00,punta_arenas_centro,electricity,43.12825
2050-06-24 12:00,punta_arenas_centro,electricity,43.994875
2050-06-24 13:00,punta_arenas_centro,electricity,43.9685
2050-06-24 14:00,punta_arenas_centro,electricity,42.55525
2050-06-24 15:00,punta_arenas_centro,electricity,43.094625
2050-06-24 16:00,punta_arenas_centro,electricity,42.939625
2050-06-24 17:00,punta_arenas_centro,electricity,42.841625
2050-06-24 18:00,punta_arenas_centro,electricity,45.45725
2050-06-24 19:00,punta_arenas_centro,electricity,44.334
2050-06-24 20:00,punta_arenas_centro,electricity,42.909375
2050-06-24 21:00,punta_arenas_centro,electricity,41.5055
2050-06-24 22:00,punta_arenas_centro,electricity,39.532875
2050-06-24 23:00,punta_arenas_centro,electricity,37.078125
2050-06-25 00:00,punta_arenas_centro,electricity,33.153375
2050-06-25 01:00,punta_arenas_centro,electricity,29.35425
2050-06-25 02:00,punta_arenas_centro,electricity,26.379875
2050-06-25 03:00,punta_arenas_centro,electricity,24.544625
2050-06-25 04:00,punta_arenas_centro,electricity,23.840875
2050-06-25 05:00,punta_arenas_centro,electricity,24.129375
2050-06-25 06:00,punta_arenas_centro,electricity,25.418625
2050-06-25 07:00,punta_arenas_centro,electricity,29.37775
2050-06-25 08:00,punta_arenas_centro,electricity,34.0015
2050-06-25 09:00,punta_arenas_centro,electricity,39.397625
2050-06-25 10:00,punta_arenas_centro,electricity,41.01081408691406
2050-06-25 11:00,punta_arenas_centro,electricity,43.33349890136719
2050-06-25 12:00,punta_arenas_centro,electricity,44.46295166015625
2050-06-25 13:00,punta_arenas_centro,electricity,44.0607431640625
2050-06-25 14:00,punta_arenas_centro,electricity,43.109423828125
2050-06-25 15:00,punta_arenas_centro,electricity,43.70426953125
2050-06-25 16:00,punta_arenas_centro,electricity,43.13855078125
2050-06-25 17:00,punta_arenas_centro,electricity,42.750029296875
2050-06-25 18:00,punta_arenas_centro,electricity,45.30190625
2050-06-25 19:00,punta_arenas_centro,electricity,44.82044140625
2050-06-25 20:00,punta_arenas_centro,electricity,43.403328125
2050-06-25 21:00,punta_arenas_centro,electricity,42.16918359375
2050-06-25 22:00,punta_arenas_centro,electricity,39.8003828125
2050-06-25 23:00,punta_arenas_centro,electricity,37.57815625
2050-06-26 00:00,punta_arenas_centro,electricity,34.927984375
2050-06-26 01:00,punta_arenas_centro,electricity,30.975421875
2050-06-26 02:00,punta_arenas_centro,electricity,27.9141171875
2050-06-26 03:00,punta_arenas_centro,electricity,25.84090625
2050-06-26 04:00,punta_arenas_centro,electricity,24.7146015625
2050-06-26 05:00,punta_arenas_centro,electricity,24.9724921875
2050-06-26 06:00,punta_arenas_centro,electricity,26.18934375
2050-06-26 07:00,punta_arenas_centro,electricity,29.5191328125
2050-06-26 08:00,punta_arenas_centro,electricity,34.523765625
2050-06-26 09:00,punta_arenas_centro,electricity,39.2406640625
2050-06-26 10:00,punta_arenas_centro,electricity,40.7251640625
2050-06-26 11:00,punta_arenas_centro,electricity,42.3820625
2050-06-26 12:00,punta_arenas_centro,electricity,43.5564609375
2050-06-26 13:00,punta_arenas_centro,electricity,43.7251171875
2050-06-26 14:00,punta_arenas_centro,electricity,42.7196015625
2050-06-26 15:00,punta_arenas_centro,electricity,43.0002890625
2050-06-26 16:00,punta_arenas_centro,electricity,42.908380859375
2050-06-26 17:00,punta_arenas_centro,electricity,42.05156884765625
2050-06-26 18:00,punta_arenas_centro,electricity,44.4511201171875
2050-06-26 19:00,punta_arenas_centro,electricity,43.88478271484375
2050-06-26 20:00,punta_arenas_centro,electricity,42.135537109375
2050-06-26 21:00,punta_arenas_centro,electricity,40.565185546875
2050-06-26 22:00,punta_arenas_centro,electricity,38.79316015625
2050-06-26 23:00,punta_arenas_centro,electricity,36.6355087890625
2050-06-27 00:00,punta_arenas_centro,electricity,33.1849921875
2050-06-27 01:00,punta_arenas_centro,electricity,29.632380859375
2050-06-27 02:00,punta_arenas_centro,electricity,26.650703125
2050-06-27 03:00,punta_arenas_centro,electricity,24.8062578125
2050-06-27 04:00,punta_arenas_centro,electricity,23.9231640625
2050-06-27 05:00,punta_arenas_centro,electricity,23.965787109375
2050-06-27 06:00,punta_arenas_centro,electricity,25.286388671875
2050-06-27 07:00,punta_arenas_centro,electricity,28.8346171875
2050-06-27 08:00,punta_arenas_centro,electricity,33.48565234375
2050-06-27 09:00,punta_arenas_centro,electricity,38.877302734375
2050-06-27 10:00,punta_arenas_centro,electricity,40.63175
2050-06-27 11:00,punta_arenas_centro,electricity,42.296806640625
2050-06-27 12:00,punta_arenas_centro,electricity,43.30527734375
2050-06-27 13:00,punta_arenas_centro,electricity,43.4053984375
2050-06-27 14:00,punta_arenas_centro,electricity,42.42931640625
2050-06-27 15:00,punta_arenas_centro,electricity,42.64193359375
2050-06-27 16:00,punta_arenas_centro,electricity,42.04371484375
2050-06-27 17:00,punta_arenas_centro,electricity,40.99040234375
2050-06-27 18:00,punta_arenas_centro,electricity,43.56976953125
2050-06-27 19:00,punta_arenas_centro,electricity,43.5687265625
2050-06-27 20:00,punta_arenas_centro,electricity,42.400125
2050-06-27 21:00,punta_arenas_centro,electricity,41.22776171875
2050-06-27 22:00,punta_arenas_centro,electricity,39.28312890625
2050-06-27 23:00,punta_arenas_centro,electricity,37.03673046875
2050-06-28 00:00,punta_arenas_centro,electricity,33.94887109375
2050-06-28 01:00,punta_arenas_centro,electricity,30.46131640625
2050-06-28 02:00,punta_arenas_centro,electricity,27.6078046875
2050-06-28 03:00,punta_arenas_centro,electricity,25.936609375
2050-06-28 04:00,punta_arenas_centro,electricity,24.887671875
2050-06-28 05:00,punta_arenas_centro,electricity,24.70266796875
2050-06-28 06:00,punta_arenas_centro,electricity,26.0076484375
2050-06-28 07:00,punta_arenas_centro,electricity,29.53525
2050-06-28 08:00,punta_arenas_centro,electricity,34.027953125
2050-06-28 09:00,punta_arenas_centro,electricity,35.9874140625
2050-06-28 10:00,punta_arenas_centro,electricity,37.537828125
2050-06-28 11:00,punta_arenas_centro,electricity,42.0853359375
2050-06-28 12:00,punta_arenas_centro,electricity,43.19328125
2050-06-28 13:00,punta_arenas_centro,electricity,42.9568046875
2050-06-28 14:00,punta_arenas_centro,electricity,41.9162109375
2050-06-28 15:00,punta_arenas_centro,electricity,41.7140859375
2050-06-28 16:00,punta_arenas_centro,electricity,40.30521875
2050-06-28 17:00,punta_arenas_centro,electricity,39.12696875
2050-06-28 18:00,punta_arenas_centro,electricity,41.9507109375
2050-06-28 19:00,punta_arenas_centro,electricity,42.7894375
2050-06-28 20:00,punta_arenas_centro,electricity,41.565765625
2050-06-28 21:00,punta_arenas_centro,electricity,39.9904453125
2050-06-28 22:00,punta_arenas_centro,electricity,38.5216875
2050-06-28 23:00,punta_arenas_centro,electricity,36.9150390625
2050-06-29 00:00,punta_arenas_centro,electricity,34.2301640625
2050-06-29 01:00,punta_arenas_centro,electricity,31.1516484375
2050-06-29 02:00,punta_arenas_centro,electricity,28.5913203125
2050-06-29 03:00,punta_arenas_centro,electricity,26.505609375
2050-06-29 04:00,punta_arenas_centro,electricity,25.0912109375
2050-06-29 05:00,punta_arenas_centro,electricity,24.4767421875
2050-06-29 06:00,punta_arenas_centro,electricity,24.488546875
2050-06-29 07:00,punta_arenas_centro,electricity,25.066515625
2050-06-29 08:00,punta_arenas_centro,electricity,26.7816484375
2050-06-29 09:00,punta_arenas_centro,electricity,29.532796875
2050-06-29 10:00,punta_arenas_centro,electricity,31.4088515625
2050-06-29 11:00,punta_arenas_centro,electricity,34.2344140625
2050-06-29 12:00,punta_arenas_centro,electricity,36.0983046875
2050-06-29 13:00,punta_arenas_centro,electricity,37.54353125
2050-06-29 14:00,punta_arenas_centro,electricity,37.8561875
2050-06-29 15:00,punta_arenas_centro,electricity,36.80521875
2050-06-29 16:00,punta_arenas_centro,electricity,36.268453125
2050-06-29 17:00,punta_arenas_centro,electricity,36.7811875
2050-06-29 18:00,punta_arenas_centro,electricity,39.90340625
2050-06-29 19:00,punta_arenas_centro,electricity,40.743375
2050-06-29 20:00,punta_arenas_centro,electricity,40.27253125
2050-06-29 21:00,punta_arenas_centro,electricity,38.849109375
2050-06-29 22:00,punta_arenas_centro,electricity,36.89703125
2050-06-29 23:00,punta_arenas_centro,electricity,35.041546875
2050-06-30 00:00,punta_arenas_centro,electricity,33.107875
2050-06-30 01:00,punta_arenas_centro,electricity,30.594421875
2050-06-30 02:00,punta_arenas_centro,electricity,27.975390625
2050-06-30 03:00,punta_arenas_centro,electricity,26.372359375
2050-06-30 04:00,punta_arenas_centro,electricity,24.88890625
2050-06-30 05:00,punta_arenas_centro,electricity,24.65125
2050-06-30 06:00,punta_arenas_centro,electricity,24.390828125
2050-06-30 07:00,punta_arenas_centro,electricity,24.779
2050-06-30 08:00,punta_arenas_centro,electricity,25.452015625
2050-06-30 09:00,punta_arenas_centro,electricity,26.7550625
2050-06-30 10:00,punta_arenas_centro,electricity,28.01503125
2050-06-30 11:00,punta_arenas_centro,electricity,30.93115625
2050-06-30 12:00,punta_arenas_centro,electricity,33.971140625
2050-06-30 13:00,punta_arenas_centro,electricity,35.538109375
2050-06-30 14:00,punta_arenas_centro,electricity,35.9566875
2050-06-30 15:00,punta_arenas_centro,electricity,35.9460625
2050-06-30 16:00,punta_arenas_centro,electricity,35.579265625
